Particpant,Session,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3,Overall Odd/Even Response,44.312,48.625,52.691,58.163,144.438,148.849,153.848,158.795,245.987,252.373,257.43,263.437,349.313,354.137,360.077,364.927,448.883,455.459,459.973,465.225,554.429,559.448,564.334,570.356,660.161,665.328,671.744,676.465,762.039,768.233,773.541,779.66,865.412,869.736,875.219,881.424,968.023,974.356,980.117,986.706
,,1,Imagine Onset,62.012,72.028,81.044,91.06,164.47,174.986,184.002,193.518,267.479,277.495,287.011,297.027,369.171,377.687,387.203,397.719,470.896,480.912,489.928,500.444,576.571,586.087,594.603,603.619,682.446,692.462,700.978,710.494,782.155,791.171,801.187,810.203,884.414,894.93,904.945,913.461,991.905,1002.421,1011.937,1022.453
,,2,Imagine Rating Onset,68.011,78.027,87.043,97.059,170.47,180.986,190.002,199.518,273.479,283.494,293.01,303.026,375.171,383.687,393.202,403.718,476.896,486.912,495.928,506.444,582.571,592.087,600.603,609.619,688.446,698.462,706.978,716.494,788.155,797.171,807.186,816.202,890.413,900.929,910.945,919.461,997.905,1008.421,1017.937,1028.452
,,3,Overall Rating Response,69.818,78.449,87.304,97.657,171.097,181.383,190.387,200.094,273.87,283.877,293.363,303.393,375.497,383.977,393.459,404.011,477.969,487.352,496.541,506.87,583.26,592.625,600.972,610.752,688.812,699.227,707.44,717.179,788.584,797.481,807.609,816.543,891.036,901.288,911.885,920.537,998.329,1008.937,1018.647,1029.152
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,02,1,Image Onset,2.65,11.183,20.715,31.248,105.175,115.208,124.241,134.773,211.284,220.833,229.432,238.465,314.492,324.542,333.074,342.59,413.684,422.684,432.716,441.749,513.877,524.409,534.442,542.974,617.985,628.534,638.067,648.599,720.01,730.076,739.126,749.158,824.769,835.268,844.284,853.816,928.111,938.126,947.676,957.692
,,2,Pleasant Onset,8.65,17.182,26.715,37.247,111.175,121.208,130.24,140.773,217.283,226.833,235.432,244.464,320.492,330.541,339.074,348.59,419.684,428.683,438.716,447.748,519.876,530.409,540.441,548.974,623.985,634.534,644.066,654.599,726.01,736.076,745.125,755.158,830.768,841.267,850.283,859.816,934.11,944.126,953.675,963.691
,,3,Overall Pleasant Response,10.232,18.023,27.211,38.118,111.844,122.029,131.063,141.623,218.457,227.572,236.21,245.092,321.375,331.396,339.444,349.173,421.932,429.223,439.002,448.399,520.944,531.109,541.693,549.662,625.605,635.921,644.708,656.792,726.833,736.77,745.79,755.967,832.768,843.047,850.884,861.259,935.762,945.033,954.339,964.21
,,1,Number Onset,41.68,47.197,53.213,58.229,145.106,151.622,156.138,162.154,251.597,257.113,261.63,266.146,351.723,358.239,364.755,369.271,450.682,455.698,460.214,465.23,554.107,559.623,566.139,571.655,657.515,662.532,668.048,674.064,759.891,765.907,770.923,777.439,866.749,871.265,877.781,883.797,968.624,973.14,977.657,983.173
,,2,Even/Odd Onset,43.68,49.197,55.213,60.229,147.105,153.622,158.138,164.154,253.597,259.113,263.63,268.146,353.723,360.239,366.755,371.271,452.681,457.698,462.214,467.23,556.107,561.623,568.139,573.655,659.515,664.531,670.048,676.064,761.89,767.907,772.923,779.439,868.749,873.265,879.781,885.797,970.624,975.14,979.657,985.173
,,3,Overall Odd/Even Response,44.631,50.556,55.641,60.848,147.518,154.106,158.727,164.645,254.071,259.787,264.013,268.78,354.11,360.733,367.163,371.749,453.277,458.161,462.766,467.626,557.051,562.355,568.677,574.329,660.193,664.976,670.457,676.586,762.383,768.363,773.539,779.783,869.251,873.671,880.234,886.171,971.127,975.623,980.193,986.596
,,1,Imagine Onset,66.162,76.178,85.194,95.21,169.787,180.303,189.319,198.835,273.279,283.295,292.811,302.827,375.404,383.92,393.436,403.952,473.163,483.179,492.195,502.711,578.988,588.504,597.02,606.036,680.997,691.013,699.529,709.045,786.072,795.088,805.104,814.12,889.23,899.746,909.762,918.278,990.406,1000.922,1010.437,1020.953
,,2,Imagine Rating Onset,72.161,82.177,91.193,101.209,175.787,186.302,195.318,204.834,279.278,289.294,298.81,308.826,381.404,389.92,399.436,409.951,479.163,489.179,498.194,508.71,584.988,594.504,603.02,612.036,686.996,697.012,705.528,715.044,792.071,801.087,811.103,820.119,895.23,905.746,915.762,924.278,996.405,1006.921,1016.437,1026.953
,,3,Overall Rating Response,72.757,82.581,91.934,102.724,176.642,186.577,196.709,206.503,280.088,290.079,299.487,309.784,381.87,390.219,400.168,410.659,479.911,489.818,498.561,509.477,585.425,595.801,603.524,612.943,687.488,697.75,705.96,715.91,792.771,801.742,811.628,821.352,895.892,906.656,916.435,925.108,997.473,1007.668,1017.295,1027.679
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,01,1,Image Onset,2.836,11.352,20.868,31.384,105.878,115.894,124.91,135.426,213.537,223.052,231.585,240.601,315.195,325.211,333.727,343.243,418.654,427.686,437.719,446.751,521.846,532.361,542.394,550.91,622.221,632.737,642.269,652.802,727.896,737.912,746.928,756.96,830.255,840.77,849.786,859.302,932.513,942.546,952.078,962.094
,,2,Pleasant Onset,8.836,17.352,26.868,37.384,111.878,121.894,130.91,141.426,219.536,229.052,237.585,246.601,321.195,331.211,339.727,349.242,424.653,433.686,443.718,452.751,527.845,538.361,548.393,556.909,628.221,638.736,648.269,658.801,733.896,743.911,752.927,762.96,836.254,846.77,855.786,865.302,938.513,948.545,958.078,968.094
,,3,Overall Pleasant Response,10.104,17.875,27.278,37.72,113.368,122.367,131.518,142.152,220.866,229.865,238.111,247.316,322.14,331.94,341.32,349.759,425.341,434.109,444.186,453.288,529.145,538.758,548.731,558.303,629.775,639.103,648.639,659.78,734.393,744.561,753.351,763.495,837.653,847.596,856.708,866.377,938.909,948.959,958.434,968.589
,,1,Number Onset,42.517,47.033,52.549,58.065,146.858,151.875,158.391,163.907,252.533,259.05,264.566,270.582,353.376,358.892,365.408,371.924,456.484,462.5,468.516,474.033,561.342,566.359,572.375,576.891,663.934,670.451,676.967,681.983,767.893,772.409,777.425,783.442,871.035,877.051,881.567,887.083,971.527,976.043,980.559,985.576
,,2,Even/Odd Onset,44.517,49.033,54.549,60.065,148.858,153.875,160.391,165.907,254.533,261.049,266.566,272.582,355.375,360.892,367.408,373.924,458.484,464.5,470.516,476.032,563.342,568.359,574.375,578.891,665.934,672.45,678.967,683.983,769.893,774.409,779.425,785.441,873.035,879.051,883.567,889.083,973.527,978.043,982.559,987.576
,,3,Overall Odd/Even Response,45.957,49.585,54.982,60.558,149.538,154.507,160.917,166.307,255.49,261.542,267.06,273.014,356.129,361.974,367.874,374.661,459.233,465.001,470.946,476.648,563.886,568.955,574.817,579.535,666.417,672.876,679.366,684.444,770.433,774.794,779.807,785.861,873.427,879.615,884.166,890.202,974.161,978.461,983.142,988.217
,,1,Imagine Onset,66.698,76.714,85.73,95.746,171.34,181.856,190.872,200.388,276.215,286.231,295.747,305.763,380.357,388.873,398.389,408.904,481.165,491.181,500.197,510.713,582.724,592.24,600.756,609.772,688.916,698.932,707.448,716.964,791.574,800.59,810.606,819.622,893.016,903.532,913.548,922.064,991.309,1001.824,1011.34,1021.856
,,2,Imagine Rating Onset,72.698,82.713,91.729,101.745,177.339,187.855,196.871,206.387,282.214,292.23,301.746,311.762,386.356,394.872,404.388,414.904,487.165,497.181,506.197,516.713,588.724,598.24,606.756,615.771,694.915,704.931,713.447,722.963,797.574,806.59,816.606,825.622,899.016,909.532,919.548,928.064,997.308,1007.824,1017.34,1027.856
,,3,Overall Rating Response,73.573,83.77,92.619,102.51,178.192,188.496,197.467,206.927,282.896,293.316,302.928,312.627,387.725,395.509,404.995,415.629,487.887,498.028,507.601,518.308,589.726,599.117,607.634,616.396,696.148,705.441,714.216,724.005,798.332,807.65,817.55,826.855,899.608,910.325,920.517,929.349,997.818,1008.345,1017.984,1029.102
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,02,1,Image Onset,2.438,10.954,20.47,30.986,105.08,115.096,124.112,134.627,210.621,220.137,228.653,237.669,313.063,323.079,331.595,341.111,416.005,425.021,435.037,444.053,519.547,530.063,540.079,548.628,622.222,632.738,642.254,652.77,722.164,732.18,741.196,751.212,824.306,834.822,843.838,853.354,930.248,940.264,949.78,959.812
,,2,Pleasant Onset,8.437,16.953,26.469,36.985,111.079,121.095,130.111,140.627,216.621,226.137,234.653,243.669,319.063,329.079,337.595,347.111,422.005,431.021,441.037,450.053,525.547,536.062,546.078,554.628,628.222,638.738,648.254,658.769,728.164,738.18,747.196,757.212,830.306,840.822,849.838,859.354,936.248,946.263,955.779,965.812
,,3,Overall Pleasant Response,9.674,17.311,26.849,37.308,111.392,121.487,130.757,140.983,217.165,226.529,235.485,244.193,320.689,329.607,338.032,347.491,423.275,431.428,441.658,450.524,526.785,536.399,546.51,555.027,628.632,639.483,648.825,659.087,728.478,738.475,747.618,757.556,831.486,841.129,850.259,859.672,936.629,946.697,956.062,966.103
,,1,Number Onset,41.418,46.934,51.451,57.967,146.26,151.776,156.292,161.809,250.102,256.118,261.134,266.15,350.844,356.36,362.376,368.892,453.986,460.502,466.018,470.534,560.261,564.777,570.293,574.809,662.702,668.719,673.235,678.251,763.345,768.361,773.377,779.393,865.087,871.603,876.119,881.135,970.945,975.461,981.477,986.994
,,2,Even/Odd Onset,43.418,48.934,53.45,59.967,148.26,153.776,158.292,163.808,252.101,258.118,263.134,268.15,352.844,358.36,364.376,370.892,455.985,462.502,468.018,472.534,562.26,566.777,572.293,576.809,664.702,670.719,675.235,680.251,765.344,770.361,775.377,781.393,867.086,873.603,878.119,883.135,972.945,977.461,983.477,988.993
,,3,Overall Odd/Even Response,44.018,49.537,54.114,60.442,148.879,154.487,159.058,164.473,253.458,258.688,263.761,268.528,353.243,358.782,364.862,371.191,456.573,463.265,468.468,473.236,562.687,567.167,572.826,577.336,665.276,671.443,675.929,680.75,765.829,770.845,776.117,782.472,868.128,874.078,878.957,883.553,973.33,977.764,983.767,990.121
,,1,Imagine Onset,64.1,74.116,83.131,93.147,169.441,179.957,188.973,198.489,273.883,283.899,293.415,303.431,376.325,384.841,394.357,404.873,479.667,489.683,498.699,509.215,583.442,592.958,601.474,610.49,683.684,693.7,702.216,711.732,786.326,795.342,805.358,814.374,890.068,900.584,910.6,919.116,993.826,1004.342,1013.858,1024.374
,,2,Imagine Rating Onset,70.099,80.115,89.131,99.147,175.441,185.957,194.973,204.489,279.883,289.899,299.414,309.43,382.325,390.841,400.356,410.872,485.666,495.682,504.698,515.214,589.442,598.957,607.473,616.489,689.684,699.7,708.216,717.731,792.326,801.342,811.357,820.373,896.067,906.583,916.599,925.115,999.826,1010.342,1019.858,1030.373
,,3,Overall Rating Response,70.808,80.73,89.953,99.974,175.904,186.627,195.574,205.154,281.37,290.422,300.201,309.845,382.923,391.754,401.093,411.624,486.545,496.286,505.347,515.638,590.07,599.713,608.073,617.258,690.366,700.19,709.038,718.452,792.908,802.156,812.051,821.161,896.813,907.031,917.437,925.714,1000.6,1011.003,1020.493,1030.996
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,01,1,Image Onset,4.203,12.77,22.302,32.851,107.963,118.012,127.062,137.594,213.705,223.238,231.771,240.854,318.065,328.081,336.597,346.146,417.958,427.041,437.073,446.123,517.434,527.967,537.999,546.532,619.36,629.876,639.409,649.942,723.137,733.186,742.235,752.251,825.863,836.395,845.445,854.977,927.289,937.322,946.838,956.837
,,2,Pleasant Onset,10.203,18.769,28.302,38.851,113.962,124.012,133.061,143.594,219.705,229.238,237.77,246.853,324.064,334.08,342.596,352.146,423.957,433.04,443.073,452.122,523.434,533.966,543.999,552.532,625.36,635.876,645.409,655.941,729.136,739.185,748.235,758.251,831.862,842.395,851.444,860.977,933.289,943.321,952.837,962.837
,,3,Overall Pleasant Response,11.165,19.403,28.866,39.487,114.94,124.706,134.097,144.299,220.795,230.017,238.62,247.298,324.778,334.804,343.283,352.834,424.695,433.883,443.746,452.872,524.304,534.79,544.642,553.178,626.019,636.732,645.888,656.785,729.771,739.893,748.774,758.722,832.569,842.892,853.131,861.619,934.573,944.203,955.528,963.527
,,1,Number Onset,43.484,49,55.017,60.533,149.527,156.043,161.559,166.075,253.286,259.802,265.319,269.835,356.079,361.095,367.111,373.628,455.455,460.972,465.488,471.004,557.465,562.981,569.497,574.014,659.274,664.291,670.307,676.823,763.884,768.9,774.916,781.433,865.91,872.426,877.442,883.459,968.269,974.286,979.802,985.818
,,2,Even/Odd Onset,45.484,51,57.016,62.533,151.526,158.043,163.559,168.075,255.286,261.802,267.318,271.835,358.079,363.095,369.111,375.628,457.455,462.971,467.488,473.004,559.465,564.981,571.497,576.014,661.274,666.291,672.307,678.823,765.884,770.9,776.916,783.432,867.91,874.426,879.442,885.459,970.269,976.286,981.802,987.818
,,3,Overall Odd/Even Response,46.108,51.663,57.455,63.094,151.996,158.613,164.132,168.617,256.043,262.637,268.102,272.62,358.752,363.926,369.928,376.413,458.265,463.809,468.28,473.963,559.998,565.788,572.098,577.06,661.928,667.261,672.626,679.571,766.848,772.009,777.734,784.092,868.584,874.98,879.998,886.028,971.217,977.412,982.712,988.32
,,1,Imagine Onset,68.166,78.182,87.198,97.214,172.508,183.024,192.04,201.556,277.568,287.584,297.1,307.116,380.061,388.577,398.093,408.609,476.937,486.953,495.969,506.485,579.347,588.863,597.379,606.395,683.956,693.972,702.488,712.004,788.865,797.881,807.897,816.913,888.592,899.108,909.124,917.64,992.451,1002.967,1012.483,1022.999
,,2,Imagine Rating Onset,74.165,84.181,93.197,103.213,178.508,189.024,198.04,207.556,283.567,293.583,303.099,313.115,386.06,394.576,404.092,414.608,482.937,492.953,501.969,512.485,585.346,594.862,603.378,612.394,689.956,699.972,708.488,718.004,794.865,803.881,813.897,822.913,894.591,905.107,915.123,923.639,998.451,1008.967,1018.483,1028.999
,,3,Overall Rating Response,75.17,85.396,93.913,103.922,179.57,189.78,198.951,208.094,284.806,294.473,304.256,314.02,386.763,395.457,405.209,416.127,483.697,493.624,502.943,513.278,585.992,595.636,604.84,613.44,690.774,701.269,709.922,718.493,795.963,804.944,815.137,823.661,895.294,905.956,915.844,924.62,999.831,1009.719,1019.107,1029.781
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,02,1,Image Onset,4.165,12.698,22.247,32.83,107.658,117.69,126.723,137.256,212.384,221.916,230.449,239.482,314.943,324.976,333.525,343.091,417.403,426.435,436.535,445.584,517.346,527.945,537.978,546.51,618.339,628.888,638.437,648.987,720.615,730.664,739.697,749.746,822.541,833.09,842.106,851.672,926.267,936.283,945.816,955.832
,,2,Pleasant Onset,10.164,18.697,28.247,38.829,113.657,123.69,132.723,143.255,218.383,227.916,236.449,245.481,320.943,330.975,339.525,349.091,423.402,432.435,442.534,451.584,523.345,533.945,543.977,552.51,624.338,634.888,644.437,654.986,726.614,736.664,745.696,755.746,828.541,839.09,848.106,857.672,932.267,942.283,951.815,961.831
,,3,Overall Pleasant Response,11.433,19.159,29.058,39.849,114.249,124.332,133.892,143.953,219.449,229.225,237.32,246.164,322.639,331.498,340.19,350.236,424.68,433.195,443.324,452.168,524.528,535.28,544.738,552.97,625.819,635.477,645.626,655.469,727.159,737.434,746.677,756.943,829.698,839.555,848.697,858.211,933.804,943.025,952.561,962.526
,,1,Number Onset,42.762,49.278,55.795,60.311,147.388,153.404,158.921,164.937,251.214,257.231,262.247,267.763,354.224,359.74,365.756,370.773,455.317,459.833,464.849,469.366,555.943,560.459,566.476,572.992,659.419,665.935,670.952,677.468,759.679,766.195,770.711,775.728,864.305,869.821,875.337,879.854,965.464,970.981,975.997,981.013
,,2,Even/Odd Onset,44.762,51.278,57.794,62.311,149.388,155.404,160.921,166.937,253.214,259.23,264.247,269.763,356.224,361.74,367.756,372.772,457.317,461.833,466.849,471.366,557.943,562.459,568.475,574.992,661.419,667.935,672.952,679.468,761.679,768.195,772.711,777.728,866.305,871.821,877.337,881.854,967.464,972.981,977.997,983.013
,,3,Overall Odd/Even Response,45.647,51.928,58.537,63.164,150.002,156.086,161.576,168.066,254.012,260.005,265.046,270.555,356.812,362.687,369.627,373.497,458.154,462.606,468.168,472.714,558.648,564.282,569.242,575.563,661.944,668.428,673.573,680.068,762.22,769.18,773.431,778.353,866.887,872.251,877.9,882.553,968.074,973.574,978.586,983.307
,,1,Imagine Onset,68.244,78.26,87.276,97.292,171.17,181.686,190.702,200.218,275.096,285.112,294.628,304.644,377.905,386.422,395.938,406.453,477.798,487.814,496.83,507.346,580.125,589.641,598.157,607.173,682.601,692.617,701.133,710.649,783.36,792.36,802.376,811.392,886.287,896.803,906.819,915.335,988.946,999.462,1008.978,1019.494
,,2,Imagine Rating Onset,74.243,84.259,93.275,103.291,177.169,187.685,196.701,206.217,281.096,291.111,300.627,310.643,383.905,392.421,401.937,412.453,483.798,493.814,502.83,513.346,586.124,595.64,604.156,613.172,688.6,698.616,707.132,716.648,789.36,798.359,808.375,817.391,892.286,902.802,912.818,921.334,994.946,1005.462,1014.978,1025.494
,,3,Overall Rating Response,75.201,85.019,94.072,104.068,178.267,189.146,197.662,206.99,282.548,291.835,301.708,311.205,384.534,393.468,403.536,413.752,485.397,494.598,503.778,514.466,586.723,596.422,604.651,613.715,689.314,699.528,708.101,717.064,791.571,799.771,808.83,818.014,893.078,903.379,914.162,921.982,995.642,1006.448,1016.28,1026.08
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,01,1,Image Onset,2.626,11.142,20.658,31.174,106.053,116.069,125.085,135.6,210.895,220.411,228.927,237.943,311.038,321.054,329.57,339.086,411.681,420.697,430.713,439.729,514.824,525.357,535.373,543.889,616.784,627.299,636.815,647.331,717.927,727.942,736.959,746.974,819.869,830.385,839.401,848.917,926.495,936.511,946.027,956.043
,,2,Pleasant Onset,8.626,17.142,26.658,37.174,112.052,122.068,131.084,141.6,216.895,226.411,234.927,243.943,317.038,327.054,335.57,345.086,417.681,426.697,436.713,445.729,520.824,531.356,541.372,549.888,622.783,633.299,642.815,653.331,723.926,733.942,742.958,752.974,825.869,836.385,845.401,854.917,932.495,942.511,952.027,962.043
,,3,Overall Pleasant Response,,17.442,27.348,37.676,113.362,122.645,131.623,142.029,218.595,226.864,235.314,245.14,318.029,327.428,335.968,345.713,419.384,427.307,437.157,446.144,522.306,531.89,541.88,550.818,624.622,633.884,643.331,654.023,725.129,734.301,743.488,753.412,826.981,836.743,845.872,855.258,932.957,942.905,952.376,962.526
,,1,Number Onset,41.807,47.307,52.323,58.339,146.533,153.049,159.066,163.582,249.276,254.792,261.308,266.325,350.219,356.735,363.251,367.768,449.462,454.978,461.494,466.011,554.321,559.338,565.854,570.37,657.064,661.58,666.597,672.113,758.407,763.423,768.94,773.956,861.55,868.066,874.082,880.082,967.676,973.692,978.208,984.725
,,2,Even/Odd Onset,43.807,49.306,54.323,60.339,148.533,155.049,161.065,165.582,251.276,256.792,263.308,268.325,352.219,358.735,365.251,369.767,451.462,456.978,463.494,468.011,556.321,561.337,567.854,572.37,659.064,663.58,668.597,674.113,760.407,765.423,770.939,775.956,863.55,870.066,876.082,882.082,969.676,975.692,980.208,986.724
,,3,Overall Odd/Even Response,45.839,49.75,54.824,60.728,149.55,155.452,161.442,166.073,251.951,257.259,263.946,269.03,352.918,359.074,365.686,370.118,452.02,457.63,464.112,468.619,557.124,561.842,568.363,572.752,659.802,663.914,669.262,674.889,760.935,765.989,771.302,776.769,864.123,870.411,878.695,882.512,970.229,976.079,980.626,987.243
,,1,Imagine Onset,65.072,75.088,84.104,94.12,168.715,179.231,188.247,197.763,271.658,281.674,291.19,301.206,374.2,382.717,392.233,402.748,474.144,484.159,493.176,503.691,578.003,587.519,596.035,605.051,679.246,689.262,697.778,707.294,781.389,790.405,800.421,809.437,887.015,897.531,907.547,916.063,992.657,1003.173,1012.689,1023.205
,,2,Imagine Rating Onset,71.072,81.088,90.104,100.12,174.714,185.23,194.246,203.762,277.657,287.673,297.189,307.205,380.2,388.716,398.232,408.748,480.143,490.159,499.175,509.691,584.003,593.519,602.035,611.051,685.245,695.261,703.777,713.293,787.388,796.404,806.42,815.436,893.014,903.53,913.546,922.062,998.657,1009.173,1018.689,1029.205
,,3,Overall Rating Response,72.679,81.6,90.904,100.578,175.371,185.79,194.616,204.26,278.166,288.157,297.626,307.669,380.625,389.099,398.543,409.209,480.763,490.633,499.61,510.104,585.291,594.113,602.637,611.618,686.916,695.896,704.271,713.738,788.452,796.725,806.866,816.103,,903.881,914.193,922.497,999.249,1009.718,1020.019,1029.626
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,02,1,Image Onset,4.634,13.15,22.699,33.215,106.927,116.943,125.975,136.491,213.603,223.119,231.651,240.667,316.962,326.978,335.494,345.01,421.021,430.054,440.087,449.119,522.214,532.73,542.746,551.262,624.774,635.306,644.822,655.355,724.65,734.699,743.732,753.748,827.843,838.376,847.392,856.908,931.502,941.535,951.068,961.084
,,2,Pleasant Onset,10.633,19.149,28.699,39.215,112.926,122.942,131.975,142.491,219.602,229.118,237.651,246.667,322.962,332.978,341.494,351.01,427.021,436.054,446.086,455.119,528.214,538.73,548.746,557.262,630.773,641.306,650.822,661.355,730.65,740.699,749.732,759.748,833.843,844.375,853.391,862.907,937.502,947.535,957.067,967.083
,,3,Overall Pleasant Response,12.092,19.629,29.592,39.679,114.839,123.38,132.456,142.933,220.653,229.53,238.109,247.072,323.351,333.372,341.897,351.35,427.541,436.39,446.438,455.478,528.594,539.122,549.277,557.799,631.829,641.765,651.519,661.848,731.035,741.458,750.05,760.183,835.415,844.736,853.703,863.403,938.562,947.737,958.579,967.541
,,1,Number Onset,44.348,49.364,54.38,60.397,147.924,152.94,158.956,164.973,252.8,257.316,262.832,269.349,355.643,360.659,367.175,373.691,459.552,464.068,469.585,474.101,560.895,566.911,571.428,577.944,664.288,668.787,674.304,679.32,764.481,770.997,776.513,782.03,870.04,875.056,879.573,885.089,970.916,975.933,980.449,986.465
,,2,Even/Odd Onset,46.348,51.364,56.38,62.396,149.924,154.94,160.956,166.972,254.8,259.316,264.832,271.348,357.642,362.659,369.175,375.691,461.552,466.068,471.585,476.101,562.895,568.911,573.427,579.944,666.288,670.787,676.304,681.32,766.481,772.997,778.513,784.029,872.04,877.056,881.573,887.089,972.916,977.933,982.449,988.465
,,3,Overall Odd/Even Response,46.998,52.104,56.851,63.127,150.307,155.515,161.741,167.505,255.372,259.875,265.188,271.814,358.3,363.064,369.912,376.054,461.968,466.738,471.88,476.508,563.516,569.188,573.945,580.601,668.36,671.305,676.711,681.635,767.317,773.453,778.865,784.434,872.555,877.416,882.176,887.562,973.416,978.516,,989.497
,,1,Imagine Onset,67.129,77.145,86.161,96.177,173.405,183.921,192.937,202.453,276.981,286.997,296.513,306.529,382.324,390.84,400.356,410.872,481.234,491.25,500.266,510.782,585.077,594.593,603.109,612.125,687.253,697.269,705.785,715.301,788.862,797.878,807.894,816.91,893.022,903.538,913.554,922.07,991.398,1001.914,1011.43,1021.946
,,2,Imagine Rating Onset,73.129,83.145,92.161,102.177,179.405,189.921,198.937,208.453,282.981,292.997,302.513,312.529,388.324,396.84,406.356,416.872,487.233,497.249,506.265,516.781,591.076,600.592,609.108,618.124,693.252,703.268,711.784,721.3,794.862,803.878,813.894,822.91,899.021,909.537,919.553,928.069,997.398,1007.914,1017.43,1027.946
,,3,Overall Rating Response,73.753,83.63,92.817,102.893,180.611,190.373,199.462,209.188,283.59,293.444,302.985,312.962,388.72,397.529,406.722,417.55,487.675,497.627,506.658,517.598,592.293,601.474,609.552,618.52,693.669,703.583,712.14,721.764,796.291,804.406,814.252,823.248,899.348,909.933,919.987,928.507,997.741,1008.271,1017.776,1028.272
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,01,1,Image Onset,4.439,12.955,22.471,33.003,107.198,117.231,126.263,136.796,210.758,220.29,228.806,237.839,309.734,319.75,328.266,337.782,407.877,416.91,426.942,435.975,511.97,522.469,532.485,541.001,616.563,627.062,636.578,647.11,718.005,728.005,737.021,747.037,821.832,832.331,841.347,850.863,924.741,934.74,944.273,954.289
,,2,Pleasant Onset,10.438,18.954,28.47,39.003,113.198,123.23,132.263,142.796,216.757,226.29,234.806,243.839,315.734,325.75,334.266,343.782,413.877,422.909,432.942,441.975,517.969,528.469,538.485,547.001,622.562,633.061,642.577,653.11,724.005,734.004,743.02,753.036,827.831,838.33,847.346,856.862,930.741,940.74,950.273,960.289
,,3,Overall Pleasant Response,11.534,20.121,29.057,39.706,114.586,124.178,133.35,143.1,217.696,226.936,235.386,244.38,317.654,326.468,335.133,344.08,414.967,423.623,433.407,442.615,520.707,529.212,539.133,,624.895,633.447,643.175,653.66,726.653,734.494,744.801,753.399,829.899,839.508,847.818,857.534,932.883,941.598,950.752,960.728
,,1,Number Onset,44.136,50.652,57.168,62.185,147.129,153.645,159.161,164.177,248.772,254.288,258.804,263.82,348.215,353.231,358.747,363.264,447.108,453.624,459.14,464.157,550.417,556.933,562.45,568.466,657.743,662.259,667.276,673.292,757.969,763.986,770.502,776.518,862.595,868.112,872.628,877.144,964.122,970.138,976.654,982.17
,,2,Even/Odd Onset,46.136,52.652,59.168,64.184,149.129,155.645,161.161,166.177,250.771,256.288,260.804,265.82,350.214,355.231,360.747,365.263,449.108,455.624,461.14,466.156,552.417,558.933,564.45,570.466,659.743,664.259,669.276,675.292,759.969,765.985,772.502,778.518,864.595,870.112,874.628,879.144,966.121,972.138,978.654,984.17
,,3,Overall Odd/Even Response,46.482,53.202,59.791,64.51,149.466,,161.662,166.43,252.555,256.687,261.416,266.391,351.377,355.88,361.254,366.001,449.74,456.138,461.887,468.74,553.87,559.38,565.097,570.889,660.231,664.79,669.748,675.836,760.57,766.366,772.547,779.526,865.31,870.601,874.995,879.706,966.927,972.569,979.215,984.585
,,1,Imagine Onset,68.017,78.033,87.049,97.065,170.81,181.31,190.309,199.825,269.553,279.569,289.085,299.101,368.197,376.713,386.229,396.745,472.073,482.089,491.105,501.621,577.099,586.615,595.114,604.13,680.225,690.224,698.74,708.256,783.151,792.167,802.183,811.182,885.277,895.793,905.809,914.308,989.603,1000.102,1009.618,1020.118
,,2,Imagine Rating Onset,74.017,84.033,93.049,103.065,176.81,187.309,196.309,205.825,275.553,285.569,295.085,305.101,374.196,382.712,392.228,402.744,478.072,488.088,497.104,507.62,583.098,592.614,601.114,610.13,686.224,696.224,704.74,714.256,789.151,798.167,808.183,817.182,891.277,901.793,911.809,920.308,995.603,1006.102,1015.618,1026.117
,,3,Overall Rating Response,75.691,,,104.299,179.258,189.554,196.78,206.583,276.599,286.104,295.93,305.151,375.979,,392.58,403.884,479.8,488.613,497.401,508.046,,594.693,601.614,612.029,688.226,696.739,705.177,714.792,791.123,799.019,810.466,,891.718,902.267,914.156,920.811,998.256,1006.576,1019.176,1026.949
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,02,1,Image Onset,3.235,11.735,21.251,31.767,105.745,115.744,124.76,135.276,211.571,221.07,229.586,238.602,315.964,325.963,334.479,343.995,417.59,426.589,436.605,445.621,524.416,534.915,544.931,553.447,626.542,637.041,646.557,657.073,724.169,734.184,743.201,753.216,826.995,837.494,846.51,856.026,925.221,935.237,944.753,954.769
